client_id,target
test_Client_10069,0.002741847921365342
test_Client_1007,0.03054159592304153
test_Client_10070,0.009611750087009084
test_Client_10071,0.003679624271008221
test_Client_10072,0.0047299588777801925
test_Client_10073,0.014290368682214661
test_Client_10074,0.010603922239662358
test_Client_10075,0.041861654295293024
test_Client_10076,0.05321370259343641
test_Client_10077,0.008941027921038834
test_Client_10078,0.008523036139688456
test_Client_10079,0.0035503025625486877
test_Client_1008,0.5553895924331305
test_Client_10080,0.03227952385200666
test_Client_10081,0.0112062671413544
test_Client_10082,0.019456326773606127
test_Client_10083,0.3149430404305042
test_Client_10084,0.01088590827975075
test_Client_10085,0.003687334506454226
test_Client_10086,0.3934748414692292
test_Client_10087,0.04871322282733123
test_Client_10088,0.020159319706327637
test_Client_10089,0.04919259240697731
test_Client_1009,0.008589974053160612
test_Client_10090,0.07893740902910096
test_Client_10091,0.018639798918717487
test_Client_10092,0.018685125331850218
test_Client_10093,0.0059842910823554255
test_Client_10094,0.019150847064072527
test_Client_10095,0.020550049441981747
test_Client_10096,0.46274192386322444
test_Client_10097,0.006800727359378213
test_Client_10098,0.02594490707297762
test_Client_10099,0.00609705193980097
test_Client_101,0.021526269163611545
test_Client_1010,0.18726371576394724
test_Client_10100,0.0058727541262045095
test_Client_10101,0.01084520343807639
test_Client_10102,0.035024607035357355
test_Client_10103,0.02755192956387167
test_Client_10104,0.003020692778441347
test_Client_10105,0.021114163634667588
test_Client_10106,0.01686609091416985
test_Client_10107,0.012961719371951588
test_Client_10108,0.0022453576323758187
test_Client_10109,0.17585474795931402
test_Client_1011,0.03209590921195075
test_Client_10110,0.0027044143903576946
test_Client_10111,0.006408736345435794
test_Client_10112,0.014561984815462612
test_Client_10113,0.018297642953792995
test_Client_10114,0.10110441454106195
test_Client_10115,0.01903840293687323
test_Client_10116,0.015266011044688806
test_Client_10117,0.038069526731166335
test_Client_10118,0.012011397694870713
test_Client_10119,0.01751145399769092
test_Client_1012,0.01626959715621724
test_Client_10120,0.02336233184788725
test_Client_10121,0.1324552713428083
test_Client_10122,0.09552126066647178
test_Client_10123,0.019951024348500542
test_Client_10124,0.07560368689913848
test_Client_10125,0.027913386264950036
test_Client_10126,0.01761030846331669
test_Client_10127,0.12066285883925207
test_Client_10128,0.007574438507469292
test_Client_10129,0.11286505190339602
test_Client_1013,0.02070993790748544
test_Client_10130,0.002426098359445181
test_Client_10131,0.005707185927747048
test_Client_10132,0.07053340937144809
test_Client_10133,0.004229284340523514
test_Client_10134,0.0026750031929947808
test_Client_10135,0.060445838410165
test_Client_10136,0.2251651897092587
test_Client_10137,0.05652615733672779
test_Client_10138,0.016561985691634976
test_Client_10139,0.03926050137966989
test_Client_1014,0.014167876988898709
test_Client_10140,0.022688363664516337
test_Client_10141,0.030431723628103834
test_Client_10142,0.04637597095050153
test_Client_10143,0.07686309802135667
test_Client_10144,0.014684697520802434
test_Client_10145,0.019855498072706427
test_Client_10146,0.009175764436302383
test_Client_10147,0.014531185882687299
test_Client_10148,0.014209260578310475
test_Client_10149,0.016847048251396282
test_Client_1015,0.005469162614852933
test_Client_10150,0.008209645502833629
test_Client_10151,0.006332570796410502
test_Client_10152,0.023971405958737122
test_Client_10153,0.01031037673663732
test_Client_10154,0.013049822193819225
test_Client_10155,0.011296761413511307
test_Client_10156,0.007633543137243006
test_Client_10157,0.020765728730524458
test_Client_10158,0.022075958439687564
test_Client_10159,0.025470761684815903
test_Client_1016,0.033845346304079336
test_Client_10160,0.010711654989156537
test_Client_10161,0.17408875938413382
test_Client_10162,0.03698316617504393
test_Client_10163,0.10287001401167473
test_Client_10164,0.05675780002528012
test_Client_10165,0.014599092525880935
test_Client_10166,0.00414394705679316
test_Client_10167,0.03889408859406132
test_Client_10168,0.005739424205753525
test_Client_10169,0.07963392151407786
test_Client_1017,0.0025102843015041617
test_Client_10170,0.01844104712970952
test_Client_10171,0.008579930819473223
test_Client_10172,0.021283577833518575
test_Client_10173,0.0718719508072012
test_Client_10174,0.04202821789740644
test_Client_10175,0.0955039086100379
test_Client_10176,0.04656239712309707
test_Client_10177,0.05102306401020877
test_Client_10178,0.02031665335711149
test_Client_10179,0.04292105187867766
test_Client_1018,0.039288144738647716
test_Client_10180,0.07248202672223626
test_Client_10181,0.045452179777250155
test_Client_10182,0.008699540358315829
test_Client_10183,0.0050496130947117485
test_Client_10184,0.007384043648065424
test_Client_10185,0.013217562136347486
test_Client_10186,0.028805185255294515
test_Client_10187,0.019965975807406354
test_Client_10188,0.01320061636724484
test_Client_10189,0.016887166151075182
test_Client_1019,0.30109020712047424
test_Client_10190,0.053998846120694804
test_Client_10191,0.008864161804071935
test_Client_10192,0.03204430043632707
test_Client_10193,0.011283509058004602
test_Client_10194,0.007402595778748204
test_Client_10195,0.019978427349386107
test_Client_10196,0.03893803945582676
test_Client_10197,0.6382311943545037
test_Client_10198,0.13614449746624657
test_Client_10199,0.02070506064122197
test_Client_102,0.008854481083135291
test_Client_1020,0.015288053588109602
test_Client_10200,0.013562116650486726
test_Client_10201,0.020268733808781976
test_Client_10202,0.018055680689252777
test_Client_10203,0.3214769023427954
test_Client_10204,0.009404868032086105
test_Client_10205,0.23601376183548975
test_Client_10206,0.02179017190519932
test_Client_10207,0.006198045038778707
test_Client_10208,0.013220648957936
test_Client_10209,0.3403964440833005
test_Client_1021,0.032573524921899
test_Client_10210,0.044043294465497554
test_Client_10211,0.08519256341510631
test_Client_10212,0.24897869334235523
test_Client_10213,0.014922387510957182
test_Client_10214,0.17526518051483742
test_Client_10215,0.03707279348135555
test_Client_10216,0.004885496565198522
test_Client_10217,0.3219035010171324
test_Client_10218,0.005930326761875949
test_Client_10219,0.02064170967920901
test_Client_1022,0.1126970091497389
test_Client_10220,0.22529014087910937
test_Client_10221,0.036497646100362484
test_Client_10222,0.012310133878368166
test_Client_10223,0.010118720065286978
test_Client_10224,0.017943869315046216
test_Client_10225,0.03793295482691395
test_Client_10226,0.01844082155901735
test_Client_10227,0.09866209465544369
test_Client_10228,0.246139582547489
test_Client_10229,0.464094355442127
test_Client_1023,0.18135187571839131
test_Client_10230,0.007394737402120079
test_Client_10231,0.019440496807546167
test_Client_10232,0.10295338790830609
test_Client_10233,0.01186840550483068
test_Client_10234,0.006818827744134644
test_Client_10235,0.09414784971060286
test_Client_10236,0.10851182866423967
test_Client_10237,0.2606129683541657
test_Client_10238,0.02912539234088434
test_Client_10239,0.0031189031465411964
test_Client_1024,0.020442805118010405
test_Client_10240,0.0169708340192244
test_Client_10241,0.012289834655411057
test_Client_10242,0.02312865049470124
test_Client_10243,0.022544479195782056
test_Client_10244,0.025637638276863186
test_Client_10245,0.013291912363109384
test_Client_10246,0.029634271511819677
test_Client_10247,0.0035937092545986933
test_Client_10248,0.03429008355354897
test_Client_10249,0.024705324914029346
test_Client_1025,0.05758866014121363
test_Client_10250,0.02387337161431592
test_Client_10251,0.015999892815568614
test_Client_10252,0.012695625017501133
test_Client_10253,0.007334432743078074
test_Client_10254,0.0566981669492468
test_Client_10255,0.06693711641030883
test_Client_10256,0.01997907418989411
test_Client_10257,0.016114637961395284
test_Client_10258,0.006199146057887749
test_Client_10259,0.013198032330263287
test_Client_1026,0.09408188688845634
test_Client_10260,0.204300937536433
test_Client_10261,0.4736313822339637
test_Client_10262,0.002871732366269043
test_Client_10263,0.2069777292390946
test_Client_10264,0.009185672175104676
test_Client_10265,0.0673160729939229
test_Client_10266,0.3294297583931834
test_Client_10267,0.05265485481241315
test_Client_10268,0.005188276164276045
test_Client_10269,0.007018644295941468
test_Client_1027,0.009390072688341232
test_Client_10270,0.3476582306836905
test_Client_10271,0.054902606930694854
test_Client_10272,0.006270856461020753
test_Client_10273,0.05874483919581945
test_Client_10274,0.017577281352613335
test_Client_10275,0.02527443939746799
test_Client_10276,0.03337250722674466
test_Client_10277,0.5286867639514475
test_Client_10278,0.4516833140005384
test_Client_10279,0.037334777366001846
test_Client_1028,0.06122927148224296
test_Client_10280,0.024368090855103084
test_Client_10281,0.010840696512358335
test_Client_10282,0.12108466309431139
test_Client_10283,0.016137413636026356
test_Client_10284,0.019589003280092616
test_Client_10285,0.1694422601310893
test_Client_10286,0.006624429203038789
test_Client_10287,0.02234979439589846
test_Client_10288,0.025807325007284304
test_Client_10289,0.006136306489948977
test_Client_1029,0.0036720981415735055
test_Client_10290,0.019071037060456843
test_Client_10291,0.2656211417869882
test_Client_10292,0.014437765255512542
test_Client_10293,0.05605882994727518
test_Client_10294,0.1402438033452648
test_Client_10295,0.003054124880794703
test_Client_10296,0.013847923955528564
test_Client_10297,0.07919879561099707
test_Client_10298,0.01718568837109293
test_Client_10299,0.0025508875555036808
test_Client_103,0.0028013655904572925
test_Client_1030,0.017993781529103813
test_Client_10300,0.04483057837965322
test_Client_10301,0.0085517112401381
test_Client_10302,0.38101933374667313
test_Client_10303,0.0293056330702923
test_Client_10304,0.021692524371892306
test_Client_10305,0.161833576711382
test_Client_10306,0.011155823961042031
test_Client_10307,0.024853523355373632
test_Client_10308,0.01865878757455843
test_Client_10309,0.0058284808135398315
test_Client_1031,0.031737673600903626
test_Client_10310,0.015848003487839848
test_Client_10311,0.019709232793850413
test_Client_10312,0.03459877734591999
test_Client_10313,0.003827401951077717
test_Client_10314,0.005649902594177332
test_Client_10315,0.051824364936682334
test_Client_10316,0.010106599572264334
test_Client_10317,0.0061808628542342125
test_Client_10318,0.031572782664240615
test_Client_10319,0.07401259732815688
test_Client_1032,0.04502040776722422
test_Client_10320,0.025236569620840633
test_Client_10321,0.08949327974124534
test_Client_10322,0.03704651043111346
test_Client_10323,0.017542560557707268
test_Client_10324,0.04054348319558392
test_Client_10325,0.14337588883456298
test_Client_10326,0.006957823345635695
test_Client_10327,0.05535386587821422
test_Client_10328,0.17745444065143776
test_Client_10329,0.348333272808606
test_Client_1033,0.007409904509609622
test_Client_10330,0.010579668651159255
test_Client_10331,0.008610486354297694
test_Client_10332,0.004278150229948888
test_Client_10333,0.36971642239189634
test_Client_10334,0.028576619169460946
test_Client_10335,0.02431994086678574
test_Client_10336,0.02434598078744542
test_Client_10337,0.11166349049107595
test_Client_10338,0.0557587761217878
test_Client_10339,0.016774028812681415
test_Client_1034,0.012835791780637602
test_Client_10340,0.13253098687759282
test_Client_10341,0.012475904313867367
test_Client_10342,0.11316205961408773
test_Client_10343,0.01700648325588766
test_Client_10344,0.2073074111095909
test_Client_10345,0.01639015450076747
test_Client_10346,0.030656200518889815
test_Client_10347,0.01769559644710728
test_Client_10348,0.07345842184332439
test_Client_10349,0.02160013082208707
test_Client_1035,0.011637883323571501
test_Client_10350,0.04467384402946511
test_Client_10351,0.008649739542341035
test_Client_10352,0.06223684328167708
test_Client_10353,0.02747609737630043
test_Client_10354,0.013287687306118671
test_Client_10355,0.022888308799215423
test_Client_10356,0.015478920527807676
test_Client_10357,0.008705874379956707
test_Client_10358,0.10077557079962467
test_Client_10359,0.04126123419925663
test_Client_1036,0.034026678683721306
test_Client_10360,0.008801923926064544
test_Client_10361,0.005544729867563249
test_Client_10362,0.03722462195000915
test_Client_10363,0.03236698119047564
test_Client_10364,0.012859574443216813
test_Client_10365,0.02073174666867667
test_Client_10366,0.03455424110599497
test_Client_10367,0.022922714182264284
test_Client_10368,0.019228501741459694
test_Client_10369,0.07288880354607238
test_Client_1037,0.029091717967113066
test_Client_10370,0.007974147970022527
test_Client_10371,0.0033175831717341675
test_Client_10372,0.03868391951966378
test_Client_10373,0.026548624205683154
test_Client_10374,0.017369604122499886
test_Client_10375,0.00424737116963494
test_Client_10376,0.003925890894688434
test_Client_10377,0.014819821834201332
test_Client_10378,0.00963171397504076
test_Client_10379,0.013197708535676684
test_Client_1038,0.006839892517529727
test_Client_10380,0.0503738075382035
test_Client_10381,0.19751560719578917
test_Client_10382,0.006442420809518979
test_Client_10383,0.23103469482820047
test_Client_10384,0.034419337464437844
test_Client_10385,0.008930776991839234
test_Client_10386,0.1793455224683174
test_Client_10387,0.014999147333330139
test_Client_10388,0.016150958239902098
test_Client_10389,0.025317489279504245
test_Client_1039,0.003529673033614852
test_Client_10390,0.0051203016722019
test_Client_10391,0.023072051870305244
test_Client_10392,0.004212343195411863
test_Client_10393,0.008206318590740927
test_Client_10394,0.05310079345976208
test_Client_10395,0.0027994078848708895
test_Client_10396,0.011539846791385826
test_Client_10397,0.010089130631541616
test_Client_10398,0.019433253191092424
test_Client_10399,0.017502271095280093
test_Client_104,0.03157540580609848
test_Client_1040,0.007902709324914988
test_Client_10400,0.019042447273067923
test_Client_10401,0.2475842222081873
test_Client_10402,0.007537136592285287
test_Client_10403,0.3859624204655594
test_Client_10404,0.008228284719309096
test_Client_10405,0.030896760982393013
test_Client_10406,0.05856157486913918
test_Client_10407,0.022006001402336658
test_Client_10408,0.01536582127743644
test_Client_10409,0.04567963901128353
test_Client_1041,0.15825652529799386
test_Client_10410,0.0027774772809679403
test_Client_10411,0.009241562859038648
test_Client_10412,0.6353025448930956
test_Client_10413,0.00509623495520223
test_Client_10414,0.007995980799829064
test_Client_10415,0.006854246715308221
test_Client_10416,0.08968981582931423
test_Client_10417,0.11418388287771811
test_Client_10418,0.006924862599883268
test_Client_10419,0.026367691104826084
test_Client_1042,0.06926839855917016
test_Client_10420,0.04905851219930221
test_Client_10421,0.03926466856518061
test_Client_10422,0.17793925244508596
test_Client_10423,0.026625333692907722
test_Client_10424,0.09715583202720188
test_Client_10425,0.007988013885650555
test_Client_10426,0.009569208671798947
test_Client_10427,0.02156931033729918
test_Client_10428,0.005039796172610679
test_Client_10429,0.18239636912075888
test_Client_1043,0.017955495002939213
test_Client_10430,0.03153650305187861
test_Client_10431,0.01715280354981056
test_Client_10432,0.02099168209124528
test_Client_10433,0.019653635163459617
test_Client_10434,0.060067502234463555
test_Client_10435,0.10354486077953806
test_Client_10436,0.03018739546272573
test_Client_10437,0.019807820511164847
test_Client_10438,0.14754363267198492
test_Client_10439,0.22885158150433377
test_Client_1044,0.03523642093317357
test_Client_10440,0.007480247714124501
test_Client_10441,0.026396842086139054
test_Client_10442,0.3735406133929131
test_Client_10443,0.38158228232548463
test_Client_10444,0.11260037239399713
test_Client_10445,0.016858225888496895
test_Client_10446,0.03023937878941734
test_Client_10447,0.02720542644986665
test_Client_10448,0.035860685265298925
test_Client_10449,0.07922883093992791
test_Client_1045,0.048045076423740896
test_Client_10450,0.006582842793053628
test_Client_10451,0.007754468342771553
test_Client_10452,0.20053186909427875
test_Client_10453,0.3723684581828135
test_Client_10454,0.026455381366234414
test_Client_10455,0.009795703073380077
test_Client_10456,0.05903021111791607
test_Client_10457,0.018446649108024283
test_Client_10458,0.12855092266440413
test_Client_10459,0.013529988657546864
test_Client_1046,0.031866319283093456
test_Client_10460,0.032490019944133065
test_Client_10461,0.05405265520184343
test_Client_10462,0.015315319869126895
test_Client_10463,0.025476987763993614
test_Client_10464,0.005919018568321739
test_Client_10465,0.004478213625457891
test_Client_10466,0.014906651814488733
test_Client_10467,0.017599925186569595
test_Client_10468,0.02646991796344115
test_Client_10469,0.042270328875603704
test_Client_1047,0.02717333999638257
test_Client_10470,0.015241856722063282
test_Client_10471,0.17115221838144645
test_Client_10472,0.002639213221817605
test_Client_10473,0.12510460530773745
test_Client_10474,0.44930201280525195
test_Client_10475,0.027728152899780714
test_Client_10476,0.027310099155519494
test_Client_10477,0.05418339984850027
test_Client_10478,0.0034376754615731728
test_Client_10479,0.21704894882093775
test_Client_1048,0.014309153226836915
test_Client_10480,0.00971698359980409
test_Client_10481,0.07208047571814254
test_Client_10482,0.21616319407455525
test_Client_10483,0.007369475271866477
test_Client_10484,0.030661777177638197
test_Client_10485,0.01035826649918895
test_Client_10486,0.018566075099067852
test_Client_10487,0.19152650815260983
test_Client_10488,0.02932816179529075
test_Client_10489,0.008211956767900071
test_Client_1049,0.02735479084910405
test_Client_10490,0.01247238110609867
test_Client_10491,0.013018852686973269
test_Client_10492,0.003925392134990885
test_Client_10493,0.0893363054859965
test_Client_10494,0.027141647445762345
test_Client_10495,0.01010971050303283
test_Client_10496,0.022484525084184873
test_Client_10497,0.006183403587607289
test_Client_10498,0.021209957782378025
test_Client_10499,0.1484738053889892
test_Client_105,0.029941173426620744
test_Client_1050,0.0221727866007037
test_Client_10500,0.04304990114761702
test_Client_10501,0.01723311711313332
test_Client_10502,0.008290390164424247
test_Client_10503,0.007707411038357802
test_Client_10504,0.027247199096745927
test_Client_10505,0.01024169516103796
test_Client_10506,0.053772837667975464
test_Client_10507,0.02446399909934987
test_Client_10508,0.01992832098985572
test_Client_10509,0.01745131347251098
test_Client_1051,0.009653013105869506
test_Client_10510,0.13839628468876877
test_Client_10511,0.1552809009508828
test_Client_10512,0.026047060945688608
test_Client_10513,0.5047781154109597
test_Client_10514,0.00643017424617281
test_Client_10515,0.023027056111340316
test_Client_10516,0.0028593046452583177
test_Client_10517,0.00617143565183472
test_Client_10518,0.008753810562780916
test_Client_10519,0.01302452594136468
test_Client_1052,0.004803093134908503
test_Client_10520,0.01729586073535286
test_Client_10521,0.013996823523797403
test_Client_10522,0.042252626787749784
test_Client_10523,0.02990884293037295
test_Client_10524,0.040734746307208254
test_Client_10525,0.01907100268204033
test_Client_10526,0.016458468169032604
test_Client_10527,0.0020556106230045033
test_Client_10528,0.01899803974558375
test_Client_10529,0.025393804832670123
test_Client_1053,0.00843977971461691
test_Client_10530,0.016138549876796603
test_Client_10531,0.02635992128831177
test_Client_10532,0.014330987532458072
test_Client_10533,0.002102944792013577
test_Client_10534,0.02480701562771185
test_Client_10535,0.6296180331446074
test_Client_10536,0.004122384954617518
test_Client_10537,0.029117994992119874
test_Client_10538,0.04616532632357894
test_Client_10539,0.016840865610942432
test_Client_1054,0.2039745511464449
test_Client_10540,0.2315675342194237
test_Client_10541,0.008314233631685632
test_Client_10542,0.05472674584018302
test_Client_10543,0.0068105273899104184
test_Client_10544,0.006880668677254538
test_Client_10545,0.00900260115090357
test_Client_10546,0.011540126597580355
test_Client_10547,0.030264400574469157
test_Client_10548,0.015778803564035288
test_Client_10549,0.04641521616332447
test_Client_1055,0.005679232167093848
test_Client_10550,0.02473371285942986
test_Client_10551,0.006537348377529556
test_Client_10552,0.020149476316516438
test_Client_10553,0.06727395997040628
test_Client_10554,0.009516272220377115
test_Client_10555,0.018247724474171285
test_Client_10556,0.01419472780116695
test_Client_10557,0.008621342823367066
test_Client_10558,0.054829862842817406
test_Client_10559,0.12287311440961592
test_Client_1056,0.009674967726307283
test_Client_10560,0.025325864266455316
test_Client_10561,0.02389119360879775
test_Client_10562,0.008231699437556682
test_Client_10563,0.12698480248595792
test_Client_10564,0.02017896542004079
test_Client_10565,0.023966461770639363
test_Client_10566,0.12259023193328236
test_Client_10567,0.020998399346779634
test_Client_10568,0.004759093712563507
test_Client_10569,0.28971552284977775
test_Client_1057,0.02638823621008922
test_Client_10570,0.023619300364106362
test_Client_10571,0.023464537297798748
test_Client_10572,0.0320239613506711
test_Client_10573,0.013132128859146252
test_Client_10574,0.007602575519329204
test_Client_10575,0.022896968802767575
test_Client_10576,0.03012902859049159
test_Client_10577,0.05044102972974526
test_Client_10578,0.025549090624251668
test_Client_10579,0.018277214505482524
test_Client_1058,0.003786985258954898
test_Client_10580,0.013914876423687349
test_Client_10581,0.016920958503604255
test_Client_10582,0.20111312774063672
test_Client_10583,0.014932970897217797
test_Client_10584,0.00920855834226197
test_Client_10585,0.04615108970903391
test_Client_10586,0.031287905790071006
test_Client_10587,0.035679630097550985
test_Client_10588,0.024040440167811785
test_Client_10589,0.017054458887500363
test_Client_1059,0.013493412059994611
test_Client_10590,0.01575565705706393
test_Client_10591,0.0319530923629999
test_Client_10592,0.010143659539257669
test_Client_10593,0.13887493826054154
test_Client_10594,0.36539766613627045
test_Client_10595,0.03344220233328952
test_Client_10596,0.02604946502951079
test_Client_10597,0.008727199362972156
test_Client_10598,0.1389393670293688
test_Client_10599,0.06601569272989045
test_Client_106,0.010553999870239321
test_Client_1060,0.007106767673317994
test_Client_10600,0.008995125817040884
test_Client_10601,0.012100324759788852
test_Client_10602,0.00420930028840501
test_Client_10603,0.03767773436437166
test_Client_10604,0.01930280585199792
test_Client_10605,0.013000717405160539
test_Client_10606,0.005667407610825989
test_Client_10607,0.005199038966998924
test_Client_10608,0.014294022748285586
test_Client_10609,0.005981513369865639
test_Client_1061,0.13962738905332564
test_Client_10610,0.013280262517518807
test_Client_10611,0.38661069975029216
test_Client_10612,0.01706835423136737
test_Client_10613,0.019631123123732077
test_Client_10614,0.018644304816421722
test_Client_10615,0.06371977547012227
test_Client_10616,0.003940678514840722
test_Client_10617,0.019691360878496433
test_Client_10618,0.0059134674581442686
test_Client_10619,0.04848203632001017
test_Client_1062,0.03617007285639384
test_Client_10620,0.04898190642487794
test_Client_10621,0.006366140897195021
test_Client_10622,0.02341623541020292
test_Client_10623,0.09310639451760534
test_Client_10624,0.00724775309979689
test_Client_10625,0.010362801578704122
test_Client_10626,0.045756394827940194
test_Client_10627,0.0026567071746105516
test_Client_10628,0.008505639865077448
test_Client_10629,0.014860201961451084
test_Client_1063,0.003253140786021165
test_Client_10630,0.06408765789995739
test_Client_10631,0.02090121170922239
test_Client_10632,0.01957384123852922
test_Client_10633,0.0163736684914478
test_Client_10634,0.02563302118020357
test_Client_10635,0.003656053667503054
test_Client_10636,0.09616695752795269
test_Client_10637,0.02561641609656841
test_Client_10638,0.01006171164751994
test_Client_10639,0.019783848798605688
test_Client_1064,0.02917091792441667
test_Client_10640,0.010473010050579974
test_Client_10641,0.013864020942935078
test_Client_10642,0.0030255809219015706
test_Client_10643,0.062255614425495355
test_Client_10644,0.005093411581979748
test_Client_10645,0.0545198544908646
test_Client_10646,0.011748674474605314
test_Client_10647,0.018381605205832322
test_Client_10648,0.02395472729707023
test_Client_10649,0.08641114061062748
test_Client_1065,0.11004656852017101
test_Client_10650,0.043574129369701946
test_Client_10651,0.4553070812993566
test_Client_10652,0.013001846750681629
test_Client_10653,0.05425455851555232
test_Client_10654,0.01979681644912842
test_Client_10655,0.12772374895123642
test_Client_10656,0.002959145293298953
test_Client_10657,0.007466102595510189
test_Client_10658,0.0108802476548712
test_Client_10659,0.014107545282092515
test_Client_1066,0.007451476547645186
test_Client_10660,0.03143309842805475
test_Client_10661,0.12309090609235061
test_Client_10662,0.021392956239567218
test_Client_10663,0.04437022554235166
test_Client_10664,0.02895787740405452
test_Client_10665,0.4053856792908179
test_Client_10666,0.04779582029864385
test_Client_10667,0.0074186121091907795
test_Client_10668,0.008328096828051086
test_Client_10669,0.02125729686247665
test_Client_1067,0.02561429338119701
test_Client_10670,0.05280226954063503
test_Client_10671,0.029951169217070646
test_Client_10672,0.08264072977957115
test_Client_10673,0.02707029410333712
test_Client_10674,0.01632497734873417
test_Client_10675,0.006936318997329893
test_Client_10676,0.02153288104616269
test_Client_10677,0.2204440849697652
test_Client_10678,0.5229385253226525
test_Client_10679,0.0033165950062489964
test_Client_1068,0.005087532613535306
test_Client_10680,0.007842292851082698
test_Client_10681,0.045751631081710556
test_Client_10682,0.059135977176233194
test_Client_10683,0.09085958966058671
test_Client_10684,0.049320339838549825
test_Client_10685,0.06113221757684806
test_Client_10686,0.02994622324903831
test_Client_10687,0.08085267048690138
test_Client_10688,0.005472720963268645
test_Client_10689,0.039534698918679716
test_Client_1069,0.015270826498191161
test_Client_10690,0.3738406820584479
test_Client_10691,0.08126613038604572
test_Client_10692,0.015414878557624585
test_Client_10693,0.05956356293213282
test_Client_10694,0.3548222468279679
test_Client_10695,0.055673197432372125
test_Client_10696,0.027378674812061063
test_Client_10697,0.37002658649995973
test_Client_10698,0.004895164831650331
test_Client_10699,0.01030933575630957
test_Client_107,0.007960721345309408
test_Client_1070,0.24439499661440148
test_Client_10700,0.08193045019067095
test_Client_10701,0.011651469005576601
test_Client_10702,0.019942776411842344
test_Client_10703,0.018141201687554325
test_Client_10704,0.08811236536455543
test_Client_10705,0.4599296467981708
test_Client_10706,0.004345553793528901
test_Client_10707,0.024296506068862522
test_Client_10708,0.007622157038288721
test_Client_10709,0.14149321239256332
test_Client_1071,0.020727164780808664
test_Client_10710,0.028266736605913577
test_Client_10711,0.034560633150547033
test_Client_10712,0.005454329729107279
test_Client_10713,0.015849463142959024
test_Client_10714,0.045428608780498765
test_Client_10715,0.01337729034657801
test_Client_10716,0.019814872379740726
test_Client_10717,0.020726809392282438
test_Client_10718,0.19547430014416678
test_Client_10719,0.017754234213639364
test_Client_1072,0.01494472986803488
test_Client_10720,0.02016026705370348
test_Client_10721,0.08332543928985921
test_Client_10722,0.010480281128134178
test_Client_10723,0.06357154274301252
test_Client_10724,0.004260180486746727
test_Client_10725,0.05124073642299243
test_Client_10726,0.020778514251613277
test_Client_10727,0.016521767924356025
test_Client_10728,0.01655832474893004
test_Client_10729,0.006542556831715312
test_Client_1073,0.006958331130976532
test_Client_10730,0.06810254749273961
test_Client_10731,0.09218881336529486
test_Client_10732,0.004721981261760094
test_Client_10733,0.023717077578163156
test_Client_10734,0.0262241217492761
test_Client_10735,0.023003444877040185
test_Client_10736,0.029343710573358554
